// Metadata
{"description": "Metadata for Shakespeare binary classification dataset. Both WS's work and those of his contemporaries are included in sentence form.", "authors": [["shakespeare", 0], ["dekker", 1], ["jonson", 2], ["middleton", 4], ["marlowe", 5]], "works": [{"id": 0, "author": 1, "title": "The Pleasant Comedie of Old Fortunatus", "filename": "processed/fortunatus_dekker.txt"}, {"id": 1, "author": 0, "title": "All's Well That Ends Well", "filename": "processed/endswell_shakespeare.txt"}, {"id": 2, "author": 1, "title": "The Noble Spanish Soldier", "filename": "processed/spanish_dekker.txt"}, {"id": 3, "author": 0, "title": "As You Like It", "filename": "processed/likeit_shakespeare.txt"}, {"id": 4, "author": 2, "title": "The Alchemist", "filename": "processed/alchemist_jonson.txt"}, {"id": 5, "author": 0, "title": "Antony and Cleopatra", "filename": "processed/antony_shakespeare.txt"}, {"id": 6, "author": 4, "title": "A Chaste Maid in Cheapside", "filename": "processed/chastemaid_middleton.txt"}, {"id": 7, "author": 0, "title": "A Comedy of Errors", "filename": "processed/comedyoferrors_shakespeare.txt"}, {"id": 8, "author": 0, "title": "Coriolanus", "filename": "processed/coriolanus_shakespeare.txt"}, {"id": 9, "author": 0, "title": "Cymbeline", "filename": "processed/cymbeline_shakespeare.txt"}, {"id": 10, "author": 5, "title": "Dido (Act I)", "filename": "processed/dido_i_marlowe.txt"}, {"id": 11, "author": 5, "title": "Dido (Act II)", "filename": "processed/dido_ii_marlowe.txt"}, {"id": 12, "author": 5, "title": "Dido (Act III)", "filename": "processed/dido_iii_marlowe.txt"}, {"id": 13, "author": 5, "title": "Dido (Act IV)", "filename": "processed/dido_iv_marlowe.txt"}, {"id": 14, "author": 5, "title": "Dido (Act V)", "filename": "processed/dido_v_marlowe.txt"}, {"id": 15, "author": 5, "title": "The Tragical History of the Life and Death of Doctor Faustus", "filename": "processed/faustus_marlowe.txt"}, {"id": 16, "author": 4, "title": "Your Five Gallants", "filename": "processed/fivegallants_middleton.txt"}, {"id": 17, "author": 0, "title": "Hamlet", "filename": "processed/hamlet_shakespeare.txt"}, {"id": 18, "author": 4, "title": "Hengist and Horsa", "filename": "processed/hengist_middleton.txt"}, {"id": 19, "author": 0, "title": "Henry IV, Part 1", "filename": "processed/hen_iv_i_shakespeare.txt"}, {"id": 20, "author": 0, "title": "Henry IV, Part 2", "filename": "processed/hen_iv_ii_shakespeare.txt"}, {"id": 21, "author": 5, "title": "The Jew of Malta (Act I)", "filename": "processed/jewofmalta_i_marlowe.txt"}, {"id": 22, "author": 5, "title": "The Jew of Malta (Act II)", "filename": "processed/jewofmalta_ii_marlowe.txt"}, {"id": 23, "author": 5, "title": "The Jew of Malta (Act III)", "filename": "processed/jewofmalta_iii_marlowe.txt"}]}

// (sentence, author_id, work_id)
("joy wants utterance utter all at night then brother i am silent with delight sister delight will silence any woman but you'll find your tongue again among maidservants now you keep house sister never was hour so filled with joy and wonder to tell you the full story of this chambermaid and of her kindness in this business to us 'twould ask an hour's discourse in brief 'twas she that wrought it to this purpose", 4, 6)
("materials is't no more no more sir of gold t'amalgame with some six of mercury away here's money what will serve ask him sir how much give him nine pound —you may give him ten yes twenty and be cozen'd do there 'tis this needs not but that you will have it so to see conclusions of all for two of our inferior works are at fixation a third is in ascension go your ways", 2, 4)
("carts— for what my zealous friends to bear away the portion of the righteous out of this den of thieves what is that portion the goods sometimes the orphan's that the brethren bought with their silver pence what those in the cellar the knight sir mammon claims i do defy the wicked mammon so do all the brethren thou profane man i ask thee with what conscience thou canst advance that idol against us that", 2, 4)
("speak with you a bear it's a man all hair and that's as bad who is it 'tis one master captain balthazar i do not know that balthazar he desires to see you and if you love a water spaniel before he be shorn see him let him come in hist a duck a duck there she is sir a soldier's good wish bless you lady good wishes are most welcome sir to me so", 1, 2)
('with the rest and falling from a hill he was so bruised that the pursuers took him at my tent the douglas is and i beseech your grace i may dispose of him with all my heart then brother john of lancaster to you this honourable bounty shall belong go to the douglas and deliver him up to his pleasure ransomless and free his valour shown upon our crests to day hath taught us how', 0, 19)
("is past follow no further now call in the powers good cousin westmoreland now falstaff where have you been all this while when every thing is ended then you come these tardy tricks of yours will on my life one time or other break some gallows' back i would be sorry my lord but it should be thus i never knew yet but rebuke and cheque was the reward of valour do you think me", 0, 20)
("my pursership ends i'll resign and cap you i am content to bear all discontents i should serve this bearing ass rarely now if i should load him but i will not though conscience be like physic seldom used for so it does least hurt yet i'll take a dram of it this for him and some gold this for me for having this mint about me i shall want no wishing cap gold is", 1, 0)
("spirit of zeal but trouble to peace within him pray you sir go on nor shall you need to libel 'gainst the prelates and shorten so your ears against the hearing of the next wire drawn grace nor of necessity rail against plays to please the alderman whose daily custard you devour nor lie with zealous rage till you are hoarse not one of these so singular arts nor call yourselves by names of tribulation", 2, 4)
("not think sir to have met you here the beds i' the east are soft and thanks to you that call'd me timelier than my purpose hither for i have gain'd by 't since i saw you last there is a change upon you well i know not what counts harsh fortune casts upon my face but in my bosom shall she never come to make my heart her vassal well met here i hope", 0, 5)
("on's heart that is not glad to see thee you are three that rome should dote on yet by the faith of men we have some old crab trees here at home that will not be grafted to your relish yet welcome warriors we call a nettle but a nettle and the faults of fools but folly ever right menenius ever ever give way there and go on ere in our own house i do", 0, 8)
('not sir i hope you have or else you may return without your money nay come i pray you sir give me the chain both wind and tide stays for this gentleman and i to blame have held him here too long good lord you use this dalliance to excuse your breach of promise to the porpentine i should have chid you for not bringing it but like a shrew you first begin to brawl', 0, 7)
('intemperance if not the end of life cancels all bands and i will die a hundred thousand deaths ere break the smallest parcel of this vow a hundred thousand rebels die in this thou shalt have charge and sovereign trust herein how now good blunt thy looks are full of speed so hath the business that i come to speak of lord mortimer of scotland hath sent word that douglas and the english rebels met', 0, 19)
("so now they come that is antonio the duke's eldest son that escalus which is the frenchman he that with the plume 'tis a most gallant fellow i would he loved his wife if he were honester he were much goodlier is't not a handsome gentleman i like him well 'tis pity he is not honest yond's that same knave that leads him to these places were i his lady i would poison that vile", 0, 1)
('i goe graunt she or no æneas must away whose golden fortunes clogd with courtly ease cannot ascend to fames immortall house or banquet in bright honors burnisht hall till he hath furrowed neptunes glassie fieldes and cut a passage through his toples hilles achates come forth sergestus illioneus cloanthus haste away æneas calles what willes our lord or wherefore did he call the dreames braue mates that did beset my bed when sleepe but', 5, 13)
("and all the brood of plagues conspire against me my lord he dies that says it but yourself were't that thief king that has so boldly stol'n his honours from you a treason that wrings tears from honest manhood so rich am i now in thy love and pity i feel no loss at all but we must part my queen and i to cambria my lord and i not nam'd that have vow'd lasting", 4, 18)
("'twixt sky and ground wilt thou hear more my lord all that belongs to this that paragon thy daughter for whom my heart drops blood and my false spirits quail to remember give me leave i faint my daughter what of her renew thy strength i had rather thou shouldst live while nature will than die ere i hear more strive man and speak upon a time unhappy was the clock that struck the hour", 0, 9)
("your love i 'll bear your cares yet weep that harry's dead and so will i but harry lives that shall convert those tears by number into hours of happiness we hope no other from your majesty you all look strangely on me and you most you are i think assured i love you not i am assured if i be measured rightly your majesty hath no just cause to hate me no how might", 0, 20)
